lemma,feature,operation,metric,d_pronoun,d_compound,delta
one_another,can_be_modified_by_approximately,delete_feature,jaccard,0.7228114730155731,0.6752538804348015,0.047557592580771635
one_another,can_be_modified_by_approximately,delete_feature,dice,0.570798797392139,0.5134747232249302,0.05732407416720886
one_another,can_be_modified_by_approximately,delete_feature,hamming,0.2064402996971146,0.16830065359477123,0.03813964610234338
one_another,can_be_modified_by_approximately,delete_feature,idf_jaccard,0.919285147531665,0.8712311735108582,0.0480539740208068
one_another,can_be_modified_by_approximately,reverse_polarity,jaccard,0.7063192992561306,0.6644188246727281,0.041900474583402514
one_another,can_be_modified_by_approximately,reverse_polarity,dice,0.5506168766202588,0.501193529471285,0.049423347148973784
one_another,can_be_modified_by_approximately,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,can_be_modified_by_approximately,reverse_polarity,idf_jaccard,0.9179533600960701,0.8703479023626284,0.047605457733441714
one_another,can_be_modified_by_approximately,flip_target_cell,jaccard,0.7292914557801984,0.6771171421350448,0.05217431364515357
one_another,can_be_modified_by_approximately,flip_target_cell,dice,0.578584642020693,0.5153890467713023,0.06319559524939078
one_another,can_be_modified_by_approximately,flip_target_cell,hamming,0.21159328476401645,0.17207792207792208,0.039515362686094374
one_another,can_be_modified_by_approximately,flip_target_cell,idf_jaccard,0.9234039687702936,0.8651993621582093,0.058204606612084375
one_another,can_be_modified_by_at_least,delete_feature,jaccard,0.7162184948513182,0.6772670296559097,0.038951465195408486
one_another,can_be_modified_by_at_least,delete_feature,dice,0.5629791276747226,0.5157992163043814,0.047179911370341165
one_another,can_be_modified_by_at_least,delete_feature,hamming,0.20006376534353576,0.16993464052287582,0.030129124820659936
one_another,can_be_modified_by_at_least,delete_feature,idf_jaccard,0.9187137647819842,0.8727261979234066,0.04598756685857763
one_another,can_be_modified_by_at_least,reverse_polarity,jaccard,0.7222459734089642,0.6600346230805675,0.06221135032839675
one_another,can_be_modified_by_at_least,reverse_polarity,dice,0.5700971393436636,0.4960270932582008,0.07407004608546275
one_another,can_be_modified_by_at_least,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,can_be_modified_by_at_least,reverse_polarity,idf_jaccard,0.9199879001141612,0.8527350774527613,0.06725282266139987
one_another,can_be_modified_by_at_least,flip_target_cell,jaccard,0.7002725169125024,0.6854873288588901,0.014785188053612286
one_another,can_be_modified_by_at_least,flip_target_cell,dice,0.5436817977615871,0.5251257727740861,0.018556024987500974
one_another,can_be_modified_by_at_least,flip_target_cell,hamming,0.19892302819132088,0.17532467532467533,0.02359835286664555
one_another,can_be_modified_by_at_least,flip_target_cell,idf_jaccard,0.9124311569967571,0.8736046041142744,0.03882655288248271
one_another,can_be_modified_by_hardly,delete_feature,jaccard,0.7210441547832236,0.675410154283309,0.04563400049991462
one_another,can_be_modified_by_hardly,delete_feature,dice,0.5685564271589293,0.5135870824035262,0.05496934475540305
one_another,can_be_modified_by_hardly,delete_feature,hamming,0.20404909931452253,0.16830065359477123,0.035748445719751304
one_another,can_be_modified_by_hardly,delete_feature,idf_jaccard,0.9187641805370452,0.872115251675143,0.046648928861902195
one_another,can_be_modified_by_hardly,reverse_polarity,jaccard,0.7117821608802266,0.6644508654978809,0.047331295382345706
one_another,can_be_modified_by_hardly,reverse_polarity,dice,0.5578180570692369,0.501354496031166,0.05646356103807093
one_another,can_be_modified_by_hardly,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,can_be_modified_by_hardly,reverse_polarity,idf_jaccard,0.9139515219346787,0.867236867913195,0.04671465402148367
one_another,can_be_modified_by_hardly,flip_target_cell,jaccard,0.7202919586100104,0.6773845585162177,0.04290740009379268
one_another,can_be_modified_by_hardly,flip_target_cell,dice,0.5669272878486512,0.5154411865269999,0.05148610132165132
one_another,can_be_modified_by_hardly,flip_target_cell,hamming,0.2068419385492556,0.17207792207792208,0.03476401647133351
one_another,can_be_modified_by_hardly,flip_target_cell,idf_jaccard,0.9135784849583276,0.8695952743396411,0.043983210618686486
one_another,can_be_modified_by_not,delete_feature,jaccard,0.7210441547832236,0.6729957649445775,0.04804838983864612
one_another,can_be_modified_by_not,delete_feature,dice,0.5685564271589293,0.5110477434356158,0.057508683723313525
one_another,can_be_modified_by_not,delete_feature,hamming,0.20404909931452253,0.16666666666666666,0.03738243264785587
one_another,can_be_modified_by_not,delete_feature,idf_jaccard,0.9188563121673557,0.8715085808315984,0.047347731335757315
one_another,can_be_modified_by_not,reverse_polarity,jaccard,0.7117821608802266,0.6683683529900635,0.043413807890163136
one_another,can_be_modified_by_not,reverse_polarity,dice,0.5578180570692369,0.5055315908661555,0.052286466203081416
one_another,can_be_modified_by_not,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,can_be_modified_by_not,reverse_polarity,idf_jaccard,0.9127363840458945,0.8677882494119855,0.04494813463390901
one_another,can_be_modified_by_not,flip_target_cell,jaccard,0.7202919586100104,0.6687199634568056,0.051571995153204764
one_another,can_be_modified_by_not,flip_target_cell,dice,0.5669272878486512,0.5062937775634144,0.06063351028523678
one_another,can_be_modified_by_not,flip_target_cell,hamming,0.2068419385492556,0.16883116883116883,0.038010769718086757
one_another,can_be_modified_by_not,flip_target_cell,idf_jaccard,0.9145750569625205,0.865073152377513,0.04950190458500747
one_another,can_be_modified_by_adverb_very,delete_feature,jaccard,0.7228114730155731,0.6772670296559097,0.045544443359663456
one_another,can_be_modified_by_adverb_very,delete_feature,dice,0.570798797392139,0.5157992163043814,0.0549995810877576
one_another,can_be_modified_by_adverb_very,delete_feature,hamming,0.2064402996971146,0.16993464052287582,0.036505659174238786
one_another,can_be_modified_by_adverb_very,delete_feature,idf_jaccard,0.919285147531665,0.8727261979234066,0.04655894960825846
one_another,can_be_modified_by_adverb_very,reverse_polarity,jaccard,0.7063192992561306,0.6600346230805675,0.04628467617556309
one_another,can_be_modified_by_adverb_very,reverse_polarity,dice,0.5506168766202588,0.4960270932582008,0.054589783362058
one_another,can_be_modified_by_adverb_very,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,can_be_modified_by_adverb_very,reverse_polarity,idf_jaccard,0.919285147531665,0.8727261979234066,0.04655894960825846
one_another,can_be_modified_by_adverb_very,flip_target_cell,jaccard,0.7292914557801984,0.6854873288588901,0.043804126921308306
one_another,can_be_modified_by_adverb_very,flip_target_cell,dice,0.578584642020693,0.5251257727740861,0.05345886924660692
one_another,can_be_modified_by_adverb_very,flip_target_cell,hamming,0.21159328476401645,0.17532467532467533,0.036268609439341126
one_another,can_be_modified_by_adverb_very,flip_target_cell,idf_jaccard,0.9253889991946226,0.8820790972861751,0.04330990190844752
one_another,Coordinates_with_independent_genitives,delete_feature,jaccard,0.7165197455041059,0.6772670296559097,0.03925271584819623
one_another,Coordinates_with_independent_genitives,delete_feature,dice,0.5634753705052159,0.5157992163043814,0.047676154200834486
one_another,Coordinates_with_independent_genitives,delete_feature,hamming,0.2010202454965726,0.16993464052287582,0.03108560497369678
one_another,Coordinates_with_independent_genitives,delete_feature,idf_jaccard,0.9184883650407221,0.8727261979234066,0.04576216711731551
one_another,Coordinates_with_independent_genitives,reverse_polarity,jaccard,0.7201804606538238,0.6600346230805675,0.06014583757325631
one_another,Coordinates_with_independent_genitives,reverse_polarity,dice,0.5669208774666865,0.4960270932582008,0.07089378420848569
one_another,Coordinates_with_independent_genitives,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,Coordinates_with_independent_genitives,reverse_polarity,idf_jaccard,0.9176508118847235,0.8576432965857013,0.06000751529902226
one_another,Coordinates_with_independent_genitives,flip_target_cell,jaccard,0.70296291193066,0.6854873288588901,0.017475583071769885
one_another,Coordinates_with_independent_genitives,flip_target_cell,dice,0.5478725662137478,0.5251257727740861,0.022746793439661683
one_another,Coordinates_with_independent_genitives,flip_target_cell,hamming,0.20082356667722517,0.17532467532467533,0.025498891352549846
one_another,Coordinates_with_independent_genitives,flip_target_cell,idf_jaccard,0.9103661015985084,0.8740036187599018,0.03636248283860655
one_another,Coordinates_with_dependent_genitives,delete_feature,jaccard,0.7223004138130872,0.6772670296559097,0.0450333841571775
one_another,Coordinates_with_dependent_genitives,delete_feature,dice,0.5700392320903643,0.5157992163043814,0.05424001578598292
one_another,Coordinates_with_dependent_genitives,delete_feature,hamming,0.20532440618523834,0.16993464052287582,0.035389765662362516
one_another,Coordinates_with_dependent_genitives,delete_feature,idf_jaccard,0.9190486400589513,0.8727261979234066,0.046322442135544706
one_another,Coordinates_with_dependent_genitives,reverse_polarity,jaccard,0.7089503116178799,0.6600346230805675,0.04891568853731243
one_another,Coordinates_with_dependent_genitives,reverse_polarity,dice,0.5544947965457114,0.4960270932582008,0.05846770328751061
one_another,Coordinates_with_dependent_genitives,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,Coordinates_with_dependent_genitives,reverse_polarity,idf_jaccard,0.9169934973762901,0.8705158122758071,0.046477685100483
one_another,Coordinates_with_dependent_genitives,flip_target_cell,jaccard,0.7256175831853294,0.6854873288588901,0.04013025432643935
one_another,Coordinates_with_dependent_genitives,flip_target_cell,dice,0.5731743613734104,0.5251257727740861,0.04804858859932426
one_another,Coordinates_with_dependent_genitives,flip_target_cell,hamming,0.20937598986379474,0.17532467532467533,0.034051314539119415
one_another,Coordinates_with_dependent_genitives,flip_target_cell,idf_jaccard,0.9169070602968434,0.8777560392782621,0.03915102101858137
one_another,Coordinates_with_NPs,delete_feature,jaccard,0.7368668704640301,0.6954257011335514,0.0414411693304787
one_another,Coordinates_with_NPs,delete_feature,dice,0.5876472734140643,0.5372220640403964,0.0504252093736679
one_another,Coordinates_with_NPs,delete_feature,hamming,0.20532440618523834,0.16993464052287582,0.035389765662362516
one_another,Coordinates_with_NPs,delete_feature,idf_jaccard,0.9213526813100605,0.874947876347921,0.0464048049621395
one_another,Coordinates_with_NPs,reverse_polarity,jaccard,0.737377929666516,0.6954257011335514,0.04195222853296465
one_another,Coordinates_with_NPs,reverse_polarity,dice,0.588406838715839,0.5372220640403964,0.05118477467544258
one_another,Coordinates_with_NPs,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,Coordinates_with_NPs,reverse_polarity,idf_jaccard,0.9215754110867441,0.874947876347921,0.046627534738823084
one_another,Coordinates_with_NPs,flip_target_cell,jaccard,0.7426412762500652,0.7033860595437937,0.03925521670627141
one_another,Coordinates_with_NPs,flip_target_cell,dice,0.5946252246380983,0.5464858114748743,0.04813941316322401
one_another,Coordinates_with_NPs,flip_target_cell,hamming,0.20937598986379474,0.17532467532467533,0.034051314539119415
one_another,Coordinates_with_NPs,flip_target_cell,idf_jaccard,0.9215467993177359,0.8752694544151775,0.046277344902558415
one_another,intensifying_reduplication,delete_feature,jaccard,0.7228114730155731,0.6772670296559097,0.045544443359663456
one_another,intensifying_reduplication,delete_feature,dice,0.570798797392139,0.5157992163043814,0.0549995810877576
one_another,intensifying_reduplication,delete_feature,hamming,0.2064402996971146,0.16993464052287582,0.036505659174238786
one_another,intensifying_reduplication,delete_feature,idf_jaccard,0.919285147531665,0.8727261979234067,0.04655894960825835
one_another,intensifying_reduplication,reverse_polarity,jaccard,0.7063192992561306,0.6600346230805675,0.04628467617556309
one_another,intensifying_reduplication,reverse_polarity,dice,0.5506168766202588,0.4960270932582008,0.054589783362058
one_another,intensifying_reduplication,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,intensifying_reduplication,reverse_polarity,idf_jaccard,0.919285147531665,0.8727261979234066,0.04655894960825846
one_another,intensifying_reduplication,flip_target_cell,jaccard,0.7292914557801984,0.6854873288588901,0.043804126921308306
one_another,intensifying_reduplication,flip_target_cell,dice,0.578584642020693,0.5251257727740861,0.05345886924660692
one_another,intensifying_reduplication,flip_target_cell,hamming,0.21159328476401645,0.17532467532467533,0.036268609439341126
one_another,intensifying_reduplication,flip_target_cell,idf_jaccard,0.9253889991946226,0.8820790972861751,0.04330990190844752
one_another,selects_singular_heads,delete_feature,jaccard,0.7228114730155731,0.6772670296559097,0.045544443359663456
one_another,selects_singular_heads,delete_feature,dice,0.570798797392139,0.5157992163043814,0.0549995810877576
one_another,selects_singular_heads,delete_feature,hamming,0.2064402996971146,0.16993464052287582,0.036505659174238786
one_another,selects_singular_heads,delete_feature,idf_jaccard,0.919285147531665,0.8727261979234067,0.04655894960825835
one_another,selects_singular_heads,reverse_polarity,jaccard,0.7063192992561306,0.6600346230805675,0.04628467617556309
one_another,selects_singular_heads,reverse_polarity,dice,0.5506168766202588,0.4960270932582008,0.054589783362058
one_another,selects_singular_heads,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,selects_singular_heads,reverse_polarity,idf_jaccard,0.919285147531665,0.8727261979234066,0.04655894960825846
one_another,selects_singular_heads,flip_target_cell,jaccard,0.7292914557801984,0.6854873288588901,0.043804126921308306
one_another,selects_singular_heads,flip_target_cell,dice,0.578584642020693,0.5251257727740861,0.05345886924660692
one_another,selects_singular_heads,flip_target_cell,hamming,0.21159328476401645,0.17532467532467533,0.036268609439341126
one_another,selects_singular_heads,flip_target_cell,idf_jaccard,0.9253889991946226,0.8820790972861751,0.04330990190844752
one_another,selects_count_singular_heads,delete_feature,jaccard,0.7223004138130872,0.6772670296559097,0.0450333841571775
one_another,selects_count_singular_heads,delete_feature,dice,0.5700392320903643,0.5157992163043814,0.05424001578598292
one_another,selects_count_singular_heads,delete_feature,hamming,0.20532440618523834,0.16993464052287582,0.035389765662362516
one_another,selects_count_singular_heads,delete_feature,idf_jaccard,0.9190486400589513,0.8727261979234067,0.046322442135544595
one_another,selects_count_singular_heads,reverse_polarity,jaccard,0.7089503116178799,0.6600346230805675,0.04891568853731243
one_another,selects_count_singular_heads,reverse_polarity,dice,0.5544947965457114,0.4960270932582008,0.05846770328751061
one_another,selects_count_singular_heads,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,selects_count_singular_heads,reverse_polarity,idf_jaccard,0.9169934973762901,0.8705158122758071,0.046477685100483
one_another,selects_count_singular_heads,flip_target_cell,jaccard,0.7256175831853294,0.6854873288588901,0.04013025432643935
one_another,selects_count_singular_heads,flip_target_cell,dice,0.5731743613734104,0.5251257727740861,0.04804858859932426
one_another,selects_count_singular_heads,flip_target_cell,hamming,0.20937598986379474,0.17532467532467533,0.034051314539119415
one_another,selects_count_singular_heads,flip_target_cell,idf_jaccard,0.9169070602968434,0.8777560392782621,0.03915102101858137
one_another,selects_non_count_heads,delete_feature,jaccard,0.7223004138130872,0.6772670296559097,0.0450333841571775
one_another,selects_non_count_heads,delete_feature,dice,0.5700392320903643,0.5157992163043814,0.05424001578598292
one_another,selects_non_count_heads,delete_feature,hamming,0.20532440618523834,0.16993464052287582,0.035389765662362516
one_another,selects_non_count_heads,delete_feature,idf_jaccard,0.9190486400589513,0.8727261979234067,0.046322442135544595
one_another,selects_non_count_heads,reverse_polarity,jaccard,0.7089503116178799,0.6600346230805675,0.04891568853731243
one_another,selects_non_count_heads,reverse_polarity,dice,0.5544947965457114,0.4960270932582008,0.05846770328751061
one_another,selects_non_count_heads,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,selects_non_count_heads,reverse_polarity,idf_jaccard,0.9169934973762901,0.8705158122758071,0.046477685100483
one_another,selects_non_count_heads,flip_target_cell,jaccard,0.7256175831853294,0.6854873288588901,0.04013025432643935
one_another,selects_non_count_heads,flip_target_cell,dice,0.5731743613734104,0.5251257727740861,0.04804858859932426
one_another,selects_non_count_heads,flip_target_cell,hamming,0.20937598986379474,0.17532467532467533,0.034051314539119415
one_another,selects_non_count_heads,flip_target_cell,idf_jaccard,0.9169070602968434,0.8777560392782621,0.03915102101858137
one_another,selects_plural_heads,delete_feature,jaccard,0.7223004138130872,0.6772670296559097,0.0450333841571775
one_another,selects_plural_heads,delete_feature,dice,0.5700392320903643,0.5157992163043814,0.05424001578598292
one_another,selects_plural_heads,delete_feature,hamming,0.20532440618523834,0.16993464052287582,0.035389765662362516
one_another,selects_plural_heads,delete_feature,idf_jaccard,0.9190486400589513,0.8727261979234067,0.046322442135544595
one_another,selects_plural_heads,reverse_polarity,jaccard,0.7089503116178799,0.6600346230805675,0.04891568853731243
one_another,selects_plural_heads,reverse_polarity,dice,0.5544947965457114,0.4960270932582008,0.05846770328751061
one_another,selects_plural_heads,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,selects_plural_heads,reverse_polarity,idf_jaccard,0.9169934973762901,0.8705158122758071,0.046477685100483
one_another,selects_plural_heads,flip_target_cell,jaccard,0.7256175831853294,0.6854873288588901,0.04013025432643935
one_another,selects_plural_heads,flip_target_cell,dice,0.5731743613734104,0.5251257727740861,0.04804858859932426
one_another,selects_plural_heads,flip_target_cell,hamming,0.20937598986379474,0.17532467532467533,0.034051314539119415
one_another,selects_plural_heads,flip_target_cell,idf_jaccard,0.9169070602968434,0.8777560392782621,0.03915102101858137
one_another,compatible_count_sing_NP,delete_feature,jaccard,0.7219491378391916,0.6721319898556222,0.0498171479835694
one_another,compatible_count_sing_NP,delete_feature,dice,0.5696310655177201,0.5101360119200635,0.05949505359765661
one_another,compatible_count_sing_NP,delete_feature,hamming,0.2050055794675594,0.16625816993464052,0.038747409532918886
one_another,compatible_count_sing_NP,delete_feature,idf_jaccard,0.919053990744423,0.8709924017419024,0.048061589002520555
one_another,compatible_count_sing_NP,reverse_polarity,jaccard,0.7097036731343701,0.6695030870837193,0.0402005860506508
one_another,compatible_count_sing_NP,reverse_polarity,dice,0.5553653477961107,0.5064969779288743,0.048868369867236416
one_another,compatible_count_sing_NP,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,compatible_count_sing_NP,reverse_polarity,idf_jaccard,0.9134890876821997,0.8687803325724277,0.044708755109772014
one_another,compatible_count_sing_NP,flip_target_cell,jaccard,0.7241682691703567,0.6659003301914888,0.05826793897886795
one_another,compatible_count_sing_NP,flip_target_cell,dice,0.5715006613519527,0.5035643555051217,0.06793630584683097
one_another,compatible_count_sing_NP,flip_target_cell,hamming,0.20874247703515994,0.1680194805194805,0.04072299651567943
one_another,compatible_count_sing_NP,flip_target_cell,idf_jaccard,0.916822581488424,0.8612378839537793,0.05558469753464468
one_another,compatible_count_plur_NP,delete_feature,jaccard,0.7219491378391916,0.6772670296559097,0.04468210818328189
one_another,compatible_count_plur_NP,delete_feature,dice,0.5696310655177201,0.5157992163043814,0.05383184921333872
one_another,compatible_count_plur_NP,delete_feature,hamming,0.2050055794675594,0.16993464052287582,0.03507093894468358
one_another,compatible_count_plur_NP,delete_feature,idf_jaccard,0.918910459352258,0.8727261979234067,0.04618426142885135
one_another,compatible_count_plur_NP,reverse_polarity,jaccard,0.7097036731343701,0.6600346230805675,0.04966905005380262
one_another,compatible_count_plur_NP,reverse_polarity,dice,0.5553653477961107,0.4960270932582008,0.05933825453790986
one_another,compatible_count_plur_NP,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,compatible_count_plur_NP,reverse_polarity,idf_jaccard,0.9163801888713868,0.8698294578853811,0.046550730986005706
one_another,compatible_count_plur_NP,flip_target_cell,jaccard,0.7241682691703567,0.6854873288588901,0.03868094031146663
one_another,compatible_count_plur_NP,flip_target_cell,dice,0.5715006613519527,0.5251257727740861,0.046374888577866535
one_another,compatible_count_plur_NP,flip_target_cell,hamming,0.20874247703515994,0.17532467532467533,0.03341780171048461
one_another,compatible_count_plur_NP,flip_target_cell,idf_jaccard,0.9153055330151009,0.8771744163977886,0.03813111661731228
one_another,compatible_non_count_NP,delete_feature,jaccard,0.7219491378391916,0.6772670296559097,0.04468210818328189
one_another,compatible_non_count_NP,delete_feature,dice,0.5696310655177201,0.5157992163043814,0.05383184921333872
one_another,compatible_non_count_NP,delete_feature,hamming,0.2050055794675594,0.16993464052287582,0.03507093894468358
one_another,compatible_non_count_NP,delete_feature,idf_jaccard,0.918910459352258,0.8727261979234067,0.04618426142885135
one_another,compatible_non_count_NP,reverse_polarity,jaccard,0.7097036731343701,0.6600346230805675,0.04966905005380262
one_another,compatible_non_count_NP,reverse_polarity,dice,0.5553653477961107,0.4960270932582008,0.05933825453790986
one_another,compatible_non_count_NP,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,compatible_non_count_NP,reverse_polarity,idf_jaccard,0.916380188871387,0.8698294578853811,0.04655073098600582
one_another,compatible_non_count_NP,flip_target_cell,jaccard,0.7241682691703567,0.6854873288588901,0.03868094031146663
one_another,compatible_non_count_NP,flip_target_cell,dice,0.5715006613519527,0.5251257727740861,0.046374888577866535
one_another,compatible_non_count_NP,flip_target_cell,hamming,0.20874247703515994,0.17532467532467533,0.03341780171048461
one_another,compatible_non_count_NP,flip_target_cell,idf_jaccard,0.9153055330151009,0.8771744163977886,0.03813111661731228
one_another,Forms_universal_pronouns_before_all,delete_feature,jaccard,0.7222646604521039,0.6772670296559097,0.04499763079619423
one_another,Forms_universal_pronouns_before_all,delete_feature,dice,0.5701638315063595,0.5157992163043814,0.054364615201978106
one_another,Forms_universal_pronouns_before_all,delete_feature,hamming,0.20596205962059622,0.16993464052287582,0.03602741909772039
one_another,Forms_universal_pronouns_before_all,delete_feature,idf_jaccard,0.918878869566918,0.8727261979234067,0.046152671643511334
one_another,Forms_universal_pronouns_before_all,reverse_polarity,jaccard,0.7074895251683578,0.6600346230805675,0.04745490208779035
one_another,Forms_universal_pronouns_before_all,reverse_polarity,dice,0.5519687751967159,0.4960270932582008,0.05594168193851512
one_another,Forms_universal_pronouns_before_all,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,Forms_universal_pronouns_before_all,reverse_polarity,idf_jaccard,0.9179671583265728,0.8718127455635751,0.0461544127629977
one_another,Forms_universal_pronouns_before_all,flip_target_cell,jaccard,0.7270382453977688,0.6854873288588901,0.04155091653887877
one_another,Forms_universal_pronouns_before_all,flip_target_cell,dice,0.5759840181716194,0.5251257727740861,0.05085824539753325
one_another,Forms_universal_pronouns_before_all,flip_target_cell,hamming,0.21064301552106432,0.17532467532467533,0.03531834019638899
one_another,Forms_universal_pronouns_before_all,flip_target_cell,idf_jaccard,0.9192418094782057,0.8796768782632666,0.03956493121493909
one_another,functions_as_a_predeterminer_modifier,delete_feature,jaccard,0.7228114730155731,0.6772670296559097,0.045544443359663456
one_another,functions_as_a_predeterminer_modifier,delete_feature,dice,0.570798797392139,0.5157992163043814,0.0549995810877576
one_another,functions_as_a_predeterminer_modifier,delete_feature,hamming,0.2064402996971146,0.16993464052287582,0.036505659174238786
one_another,functions_as_a_predeterminer_modifier,delete_feature,idf_jaccard,0.919285147531665,0.8727261979234067,0.04655894960825835
one_another,functions_as_a_predeterminer_modifier,reverse_polarity,jaccard,0.7063192992561306,0.6600346230805675,0.04628467617556309
one_another,functions_as_a_predeterminer_modifier,reverse_polarity,dice,0.5506168766202588,0.4960270932582008,0.054589783362058
one_another,functions_as_a_predeterminer_modifier,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,functions_as_a_predeterminer_modifier,reverse_polarity,idf_jaccard,0.919285147531665,0.8727261979234066,0.04655894960825846
one_another,functions_as_a_predeterminer_modifier,flip_target_cell,jaccard,0.7292914557801984,0.6854873288588901,0.043804126921308306
one_another,functions_as_a_predeterminer_modifier,flip_target_cell,dice,0.578584642020693,0.5251257727740861,0.05345886924660692
one_another,functions_as_a_predeterminer_modifier,flip_target_cell,hamming,0.21159328476401645,0.17532467532467533,0.036268609439341126
one_another,functions_as_a_predeterminer_modifier,flip_target_cell,idf_jaccard,0.9253889991946226,0.8820790972861751,0.04330990190844752
one_another,functions_as_prehead_modifier_in_nominal,delete_feature,jaccard,0.7226627520161681,0.6772670296559097,0.04539572236025846
one_another,functions_as_prehead_modifier_in_nominal,delete_feature,dice,0.5706075013615316,0.5157992163043814,0.054808285057150186
one_another,functions_as_prehead_modifier_in_nominal,delete_feature,hamming,0.20628088633827515,0.16993464052287582,0.03634624581539933
one_another,functions_as_prehead_modifier_in_nominal,delete_feature,idf_jaccard,0.9191956912792956,0.8727261979234067,0.0464694933558889
one_another,functions_as_prehead_modifier_in_nominal,reverse_polarity,jaccard,0.7067583803019932,0.6600346230805675,0.046723757221425744
one_another,functions_as_prehead_modifier_in_nominal,reverse_polarity,dice,0.5511763272758087,0.4960270932582008,0.05514923401760785
one_another,functions_as_prehead_modifier_in_nominal,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,functions_as_prehead_modifier_in_nominal,reverse_polarity,idf_jaccard,0.9188800569033657,0.872426956534984,0.04645310036838168
one_another,functions_as_prehead_modifier_in_nominal,flip_target_cell,jaccard,0.7285549327355254,0.6854873288588901,0.04306760387663533
one_another,functions_as_prehead_modifier_in_nominal,flip_target_cell,dice,0.577646555716753,0.5251257727740861,0.05252078294266693
one_another,functions_as_prehead_modifier_in_nominal,flip_target_cell,hamming,0.21127652834969904,0.17532467532467533,0.03595185302502371
one_another,functions_as_prehead_modifier_in_nominal,flip_target_cell,idf_jaccard,0.9233397877531588,0.8820790972861751,0.041260690466983774
one_another,functions_as_degree_modifier_in_AdjP,delete_feature,jaccard,0.7228114730155731,0.6772670296559097,0.045544443359663456
one_another,functions_as_degree_modifier_in_AdjP,delete_feature,dice,0.570798797392139,0.5157992163043814,0.0549995810877576
one_another,functions_as_degree_modifier_in_AdjP,delete_feature,hamming,0.2064402996971146,0.16993464052287582,0.036505659174238786
one_another,functions_as_degree_modifier_in_AdjP,delete_feature,idf_jaccard,0.919285147531665,0.8727261979234067,0.04655894960825835
one_another,functions_as_degree_modifier_in_AdjP,reverse_polarity,jaccard,0.7063192992561306,0.6600346230805675,0.04628467617556309
one_another,functions_as_degree_modifier_in_AdjP,reverse_polarity,dice,0.5506168766202588,0.4960270932582008,0.054589783362058
one_another,functions_as_degree_modifier_in_AdjP,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,functions_as_degree_modifier_in_AdjP,reverse_polarity,idf_jaccard,0.919285147531665,0.8727261979234066,0.04655894960825846
one_another,functions_as_degree_modifier_in_AdjP,flip_target_cell,jaccard,0.7292914557801984,0.6854873288588901,0.043804126921308306
one_another,functions_as_degree_modifier_in_AdjP,flip_target_cell,dice,0.578584642020693,0.5251257727740861,0.05345886924660692
one_another,functions_as_degree_modifier_in_AdjP,flip_target_cell,hamming,0.21159328476401645,0.17532467532467533,0.036268609439341126
one_another,functions_as_degree_modifier_in_AdjP,flip_target_cell,idf_jaccard,0.9253889991946226,0.8820790972861751,0.04330990190844752
one_another,functions_as_predicative_complement,delete_feature,jaccard,0.7354441062363878,0.6954257011335514,0.040018405102836385
one_another,functions_as_predicative_complement,delete_feature,dice,0.585898448306797,0.5372220640403964,0.04867638426640064
one_another,functions_as_predicative_complement,delete_feature,hamming,0.2050055794675594,0.16993464052287582,0.03507093894468358
one_another,functions_as_predicative_complement,delete_feature,idf_jaccard,0.9218176187560135,0.8756423635062822,0.04617525524973132
one_another,functions_as_predicative_complement,reverse_polarity,jaccard,0.7363583112877988,0.6954257011335514,0.04093261015424743
one_another,functions_as_predicative_complement,reverse_polarity,dice,0.5871429106226427,0.5372220640403964,0.04992084658224627
one_another,functions_as_predicative_complement,reverse_polarity,hamming,0.20509977827051,0.16883116883116883,0.03626860943934118
one_another,functions_as_predicative_complement,reverse_polarity,idf_jaccard,0.9221502052708532,0.8756423635062822,0.04650784176457101
